Właściwie to jej starsza siostra powinna być żoną tego króla, bo na nią była kolej ale była bardzo brzydka i Jan Waza nie chciał jej za żonę, poprosił Katarzynę.;Actually, her older sister should have been married to that king because it was her turn but she was very ugly and Jan Waza didn't want her to be his wife, he asked Catherine.;Jan;;
Dawniej to nie było możliwe.;It wasn't possible in the old days.;Dawniej;;
Dlatego został potem nazwany Dymitrem Samozwańcem, bo sam się tak nazwał, sam się nazwał Dymitrem i królem, carem Rosji.;That's why he was later called Dmitry the Self-proclaimed, because he called himself that, he called himself Dmitry and the king, the tsar of Russia.;Samozwańcem;;
Były jednak plotki, że Iwan Groźny miał ze swoją ostatnią żoną, czyli siódmą żoną jeszcze jednego, najmłodszego syna o imieniu Dymitr.;But there were rumors that Ivan the Terrible had another youngest son named Dmitri with his last wife, or seventh wife.;Dymitr;;
Jego żoną była Anna Jagiellonka, córka Bony Sforzy i Zygmunta Starego, czyli siostra Zygmunta II Augusta, który to właśnie nie miał dzieci.;His wife was Anna Jagiellonian, daughter of Bony Sforza and Zygmunt Stary, or sister of Zygmunt II Augustus, who had no children.;Jagiellonka;;
Za pierwszym razem wybrano Francuza, Henryka Walezego, ale on nie wytrzymał tutaj w Polsce i bardzo szybko uciekł spowrotem do Francji.;The first time he chose a Frenchman, Henry Valez, but he could not stand here in Poland and fled very quickly back to France.;Walezego;;
Więc faktyczne rządy w Rosji sprawował doradca Iwana Groźnego, Borys Godunow.;So the actual government in Russia was administered by Ivan the Terrible, Boris Godunov.;Godunow;;
— Szybko koronował się na króla, żeby zdążyć przed Maksymilianem.;He quickly crowned the king before Maximilian.;koronował;;
Szlachta po prostu przyjechała na pole elekcyjne i odbywały się wybory.;The nobles simply came to an election field and the elections took place.;elekcyjne;;
Możecie słuchać bezpośrednio z mojej strony czyli realpolish.pl, ale możecie znaleźć podcast w aplikacjach z podcastami.;You can listen directly from my website - realpolish.pl, but you can find podcast in podcast applications.;czyli;;
Katarzyna Jagiellonka została żoną księcia Finlandii Jana III Wazy.;Katarzyna Jagiellonka became the wife of Prince Jan III Vasa of Finland.;Jana;;
Dlatego zaproponowali Zygmuntowi III Wazie, żeby jego syn, jego syn Władysław, ten co postawił kolumnę w Warszawie… później, później postawił… żeby jego syn został carem Rosji.;That's why they offered Zygmunt III Vazie to have his son, his son Władysław, the one who put up the column in Warsaw... later, then bet... his son to become the tsar of Russia.;Władysław;;
Po czterech latach siły polityczne w Szwecji się odmieniły i Eryk został zdetronizowany, a Jan i Katrzayna zostali uwolnieni.;After four years, the political forces in Sweden changed and Eric was deposed and John and Catherine were released.;zdetronizowany;;
Na nim skończyła się dynastia Jagiellonów i kolejny król został wybrany w tak zwanej wolnej elekcji.;It ended with the Jagiellonian dynasty and another king was elected in the so-called free election.;elekcji;;
Muszę powiedzieć, że mam mnóstwo słuchaczy z Białorusi, zatem przy okazji pozdrawiam wszystkich bardzo, bardzo serdecznie!;I must say that I have a lot of listeners from Belarus, so I greet everyone very, very cordially by the way!;pozdrawiam;;
Podobno lubił grać w piłkę nożną, albo tenisa.;He said he liked to play soccer or tennis.;nożną;;
Obecnie w Ameryce Łacińskiej, większość ludzi to Metysi, czyli ludzie, których jedno z rodziców to Indianin, a drugi rodzic należy do rasy białej.;Now in Latin America, most people are Methys, or people whose parents are Indian and the other parent is Caucasian.;Metysi;;
To ciekawe, ale dziś żyje 16 milionów ludzi  rdzennego pochodzenia.;That's interesting, but today there are 16 million people of indigenous origin.;rdzennego;;
Po polsku mówimy że to były cywilizacje prekolumbijskie, czyli te, które były przed Kolumbem.;In Polish we say that these were pre-Columbian civilizations, i.e. those that were before Columbus.;prekolumbijskie;;
W każdym razie tego dnia symbolicznie rozpoczyna się konkwista, czyli podbój tego kontynentu przez Hiszpanów.;In any case, that day symbolically begins the conquista, or conquest of this continent by the Spaniards.;konkwista;;
Hiszpańscy konkwistadorzy mieli dzieci z indiańskimi kobietami.;Spanish conquistadors had children with Indian women.;konkwistadorzy;;
Aztekowie poświęcali ludzi swoim bogom.;The Aztecs sacrificed people to their gods.;Aztekowie;;
W 2005 roku w prasie argentyńskiej można było przeczytać, że moment przybycia Kolumba rozpoczął eksterminację 90 milionów tubylców, że to był początek końca rozwoju kultury w tym regionie.;In 2005, the Argentine press read that the arrival of Columbus began the extermination of 90 million natives, that it was the beginning of the end of cultural development in the region.;tubylców;;
Zdobycie imperium Montezumy nie byłoby możliwe bez sojuszu z wieloma jego wrogami.;It would not have been possible to conquer the Montezuma empire without an alliance with many of its enemies.;Montezumy;;
Bartłomieja katolicy mordują 3000 francuskich hugenotów.;Bartholomew Catholics murder 3,000 French Huguguenots.;3000;;
Niektórzy myślą, że Inkwizycja miała coś wspólnego z zabijaniem Indian, ale to nie jest prawda.;Some people think the Inquisition had something to do with killing Indians, but that's not true.;Niektórzy;;
Ta książka była prezentem dla przeciwników Hiszpanii: protestantów z Niemiec, Holandii, Anglii, hugenotów z Francji.;This book was a gift for Spanish opponents: Protestants from Germany, Holland, England, Huguenots from France.;hugenotów;;
Jedyny zapis tego prawa mówi: Se declara Fiesta Nacional de España, a todos los efectos, el día 12 de octubre.;The only record of this law says: Se declara Fiesta Nacional de España, a todos los efectos, el día 12 de Octubre.;España;;
Ustanawia się Święto Narodowe Hiszpanii, ze wszystkimi skutkami, dnia 12 października.;The National Festival of Spain shall be established, with all consequences, on 12 October.;Ustanawia;;
Jedyny zapis tego prawa mówi: Se declara Fiesta Nacional de España, a todos los efectos, el día 12 de octubre.;The only record of this law says: Se declara Fiesta Nacional de España, a todos los efectos, el día 12 de Octubre.;octubre;;
Anglicy starali się eksploatować zasoby zdobytych terenów, a Hiszpanie starali się włączać zdobyte tereny pod swoje panowanie wprowadzając religię, zwyczaje, święta, przywożąc swoją technologię.;The English tried to exploit the resources of their land, and the Spanish tried to include the land they had gained under their rule by introducing religion, customs, festivals, and bringing their technology.;eksploatować;;
